"creditpolicy.1","loanamnt","term","intrate","installment","grade.B","grade.C","grade.D","grade.E","grade.F","grade.G","emplength","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years.Y","delin2years.Y","homeowner.Y","annualinc_bin.L","annualinc_bin.Q","annualinc_bin.C","annualinc_bin.4","revolbal_bin.L","revolbal_bin.Q","revolbal_bin.C","revolbal_bin.4","verified.Y","purpose_mod.credit_card","purpose_mod.debt_consolidation","purpose_mod.educational","purpose_mod.home_improvement","purpose_mod.house","purpose_mod.major_purchase","purpose_mod.medical","purpose_mod.moving","purpose_mod.other","purpose_mod.renewable_energy","purpose_mod.small_business","purpose_mod.vacation","purpose_mod.wedding","Class"
1,12000,36,0.079,375.49,0,0,0,0,0,0,10,5.36,0,6,0.648,14,1,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4750,36,0.1218,158.18,1,0,0,0,0,0,10,23.49,1,16,0.737,44,1,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,30000,60,0.203,799.84,0,0,0,1,0,0,4,23.42,0,16,0.603,32,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,9000,60,0.1075,194.57,1,0,0,0,0,0,4,0,0,5,0,9,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,3000,36,0.1171,99.23,1,0,0,0,0,0,9,3.18,1,7,0.334,22,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7000,36,0.0692,215.89,0,0,0,0,0,0,5,3.27,2,7,0.088,11,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,7750,36,0.0751,241.11,0,0,0,0,0,0,10,8.69,2,18,0.291,43,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,25000,36,0.1565,874.66,0,0,1,0,0,0,4,4.25,2,9,0.226,20,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,22000,36,0.0654,674.68,0,0,0,0,0,0,10,11.72,0,13,0.302,28,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,3350,36,0.1398,114.47,0,1,0,0,0,0,3,17.19,0,5,0.764,24,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,24000,36,0.0749,746.44,0,0,0,0,0,0,10,13.01,0,6,0.567,12,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,15000,60,0.164,367.97,0,0,0,1,0,0,3,16.75,1,12,0.526,27,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.1148,329.69,1,0,0,0,0,0,10,19.12,0,11,0.511,29,1,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7200,36,0.1523,250.41,0,1,0,0,0,0,8,0.98,2,5,0.972,12,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,3500,36,0.1075,114.18,1,0,0,0,0,0,3,12.65,2,12,0.273,34,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,2000,36,0.0542,60.32,0,0,0,0,0,0,1,1,0,5,0.057,7,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
0,9600,36,0.1482,331.95,0,0,0,1,0,0,1,15.73,12,15,0.739,25,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,25000,60,0.1727,624.95,0,0,1,0,0,0,10,23.12,0,13,0.257,32,1,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7000,36,0.079,219.04,0,0,0,0,0,0,4,15.38,1,11,0.561,28,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,25000,60,0.1349,575.12,0,1,0,0,0,0,5,22.09,1,15,0.633,20,0,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4000,36,0.0932,127.79,0,0,0,0,0,0,0,13.72,1,15,0.013,37,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.0894,381.26,0,0,0,0,0,0,10,7.78,1,16,0.141,33,1,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,35000,60,0.1727,874.93,0,0,1,0,0,0,4,22.75,1,15,0.473,25,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8000,36,0.1114,262.43,1,0,0,0,0,0,0,13.52,3,14,0.135,32,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,25000,60,0.1743,398.85,0,0,0,1,0,0,5,7.88,3,6,0.649,24,0,1,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
1,28000,36,0.0991,902.3,1,0,0,0,0,0,5,10,0,13,0.351,25,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,16875,36,0.0654,517.51,0,0,0,0,0,0,0,9.8,0,12,0.483,17,0,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,2000,36,0.1284,67.24,0,1,0,0,0,0,4,15.28,1,12,0.186,15,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,10475,36,0.1533,364.82,0,0,0,0,1,0,0,13.02,0,9,0.874,13,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4125,60,0.1879,106.53,0,0,0,1,0,0,0,6.35,1,2,0.446,3,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,6000,36,0.0599,182.51,0,0,0,0,0,0,4,26.34,0,10,0.124,25,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,9600,36,0.079,300.39,0,0,0,0,0,0,7,11.69,0,8,0.198,17,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,10000,60,0.1596,242.97,0,1,0,0,0,0,1,7.01,1,19,0.248,32,0,1,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,1500,36,0.0749,46.66,0,0,0,0,0,0,9,14.12,0,11,0.471,30,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,14000,60,0.1903,363.4,0,0,0,1,0,0,6,8.43,2,16,0.193,63,0,1,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
1,5750,36,0.0743,178.68,0,0,0,0,0,0,0,1.2,0,4,0.003,6,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,16000,36,0.1306,539.57,0,1,0,0,0,0,10,3.56,2,5,0.869,13,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
1,2750,60,0.1149,60.47,1,0,0,0,0,0,10,4.45,0,5,0.937,10,1,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,60,0.1149,177.55,1,0,0,0,0,0,2,4.05,1,7,0.176,21,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
0,10000,36,0.1287,336.34,0,1,0,0,0,0,3,15.29,4,13,0.242,25,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8000,36,0.1099,261.88,1,0,0,0,0,0,2,13.48,0,6,0.802,6,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7000,36,0.0976,151.13,1,0,0,0,0,0,2,18.38,1,8,0.25,11,0,0,1,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
0,15000,36,0.1459,516.98,0,0,1,0,0,0,1,24.5,5,13,0.338,28,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.1099,392.81,1,0,0,0,0,0,3,9.46,2,7,0.519,15,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5000,36,0.1218,166.5,1,0,0,0,0,0,6,24.73,0,8,0.817,20,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,9600,60,0.164,235.5,0,0,0,1,0,0,6,18.19,0,8,0.957,13,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,14400,60,0.1799,365.59,0,0,0,1,0,0,6,14.02,2,13,0.938,35,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
0,2000,36,0.1141,65.87,0,1,0,0,0,0,0,4,4,4,0.37,4,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
1,18000,36,0.1311,607.41,0,1,0,0,0,0,9,23.73,0,6,0.818,11,0,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,14000,36,0.1099,458.28,1,0,0,0,0,0,10,11.34,1,3,0.558,12,1,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.0751,311.11,0,0,0,0,0,0,2,17.37,1,11,0.638,22,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,13500,36,0.0692,416.35,0,0,0,0,0,0,0,10.57,0,7,0.76,19,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,25000,60,0.1065,539.21,1,0,0,0,0,0,6,7.88,0,8,0.336,30,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,5400,36,0.0751,168,0,0,0,0,0,0,3,22.2,4,14,0.16,41,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,15000,36,0.1112,491.94,1,0,0,0,0,0,6,21.25,1,8,0.3,17,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,18000,60,0.1969,473.8,0,0,0,1,0,0,7,6.63,3,11,0.409,21,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
1,10200,36,0.1038,330.95,1,0,0,0,0,0,5,20.77,0,7,0.423,27,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,3000,36,0.1703,107.01,0,0,0,0,1,0,10,28.3,5,20,0.791,38,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,2000,36,0.0729,62.02,0,0,0,0,0,0,10,0.24,0,3,0.11,4,1,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8000,36,0.0932,255.58,0,0,0,0,0,0,8,0.46,0,8,0.041,10,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6600,36,0.1099,216.06,1,0,0,0,0,0,4,16.08,0,6,0.531,13,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.1422,342.85,0,1,0,0,0,0,7,19.32,0,8,0.805,21,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,35000,60,0.1149,496.92,1,0,0,0,0,0,3,11.04,0,8,0.277,50,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,7000,36,0.1269,234.82,1,0,0,0,0,0,10,21.95,0,21,0.693,26,1,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10800,60,0.1521,258.13,0,0,1,0,0,0,4,20.31,0,10,0.772,12,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,7000,36,0.1221,233.21,1,0,0,0,0,0,0,0,2,6,0,12,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
1,22400,36,0.0749,696.68,0,0,0,0,0,0,2,10.87,0,6,0.54,13,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,18000,60,0.1112,392.45,1,0,0,0,0,0,8,19.51,0,7,0.379,24,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.1075,195.73,1,0,0,0,0,0,3,5.27,0,4,0.862,18,0,0,0,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,23000,60,0.1682,565.06,0,0,0,1,0,0,8,13.88,1,11,0.495,23,0,1,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.1074,391.39,1,0,0,0,0,0,4,18.86,2,8,0.969,16,0,0,0,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.1242,334.16,1,0,0,0,0,0,10,12.31,1,8,0.191,32,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
1,35000,60,0.203,933.14,0,0,0,1,0,0,3,8.22,1,23,0.522,63,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
0,25000,60,0.2164,685.37,0,0,0,0,0,1,5,13.01,8,12,0.446,47,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,1200,36,0.1312,40.51,0,0,1,0,0,0,2,3.77,3,11,0.78,43,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,20000,36,0.1099,654.68,1,0,0,0,0,0,2,13.65,0,8,0.543,26,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,7000,36,0.0832,220.39,0,0,0,0,0,0,1,2.21,4,8,0.091,16,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
1,6000,36,0.0751,186.66,0,0,0,0,0,0,3,11.85,0,7,0.243,22,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,35000,36,0.089,1111.37,0,0,0,0,0,0,10,13.79,0,10,0.437,25,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10500,36,0.0699,324.17,0,0,0,0,0,0,10,14.14,0,10,0.187,28,1,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
0,9600,36,0.1287,322.88,0,1,0,0,0,0,10,15.38,1,4,0.83,13,1,1,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,12000,36,0.0617,365.99,0,0,0,0,0,0,10,8.31,0,4,0.238,14,1,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
1,19200,36,0.1189,636.75,1,0,0,0,0,0,5,12.09,1,10,0.321,24,0,0,0,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10400,60,0.1689,257.86,0,0,1,0,0,0,6,24.21,1,15,0.704,26,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,10000,36,0.0991,322.25,1,0,0,0,0,0,3,12.09,1,17,0.322,36,0,1,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,16000,60,0.1242,359.32,1,0,0,0,0,0,2,22.18,2,13,0.407,45,0,0,1,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,6000,60,0.0849,123.08,0,0,0,0,0,0,4,16.94,0,16,0.114,30,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
0,8225,36,0.1393,280.84,0,0,0,1,0,0,0,19.13,5,21,0.785,47,0,0,0,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0.632455532033676,0.534522483824849,0.316227766016838,0.119522860933439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
1,4000,36,0.08,125.35,0,0,0,0,0,0,6,5.07,0,10,0.006,19,0,0,1,0,-0.534522483824849,-4.09597238000615e-16,0.717137165600636,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,22000,60,0.1602,535.24,0,0,1,0,0,0,4,10.48,0,7,0.706,17,0,0,1,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
1,8000,36,0.1149,263.78,1,0,0,0,0,0,2,4.13,2,12,0,30,0,0,1,0.316227766016838,-0.267261241912425,-0.632455532033675,-0.478091443733758,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
1,2400,36,0.1411,82.15,0,0,1,0,0,0,3,10.47,1,4,0.932,22,0,0,0,-0.632455532033676,0.534522483824849,-0.316227766016838,0.119522860933439,-0.316227766016838,-0.267261241912424,0.632455532033676,-0.478091443733757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
